index,SKU,BANK_NAME,MTG_PRODUCT_SUBTITLE,MTG_PRODUCT_TYPE_RAW,MTG_PRODUCT_TYPE,MTG_PRODUCT_YEARS,MTG_INITIAL_RATE_PCT,MTG_APR_PCT,MTG_REVERT_RATE,MTG_FEES_TOTAL,MTG_INITIAL_RATE_MONTHS,SCAN_DATE,TID
1215,3747464,Bank of Ireland UK,Home Purchase,2 year fixed,fixed,25,5.99,5.9,5.59,1205.0,26,2022-10-16 06:42:26,484399
1216,3730505,HSBC,Home Purchase,2 year fixed,fixed,25,5.99,5.5,5.04,1016.0,29,2022-10-16 06:42:26,484400
1217,3747839,Nottingham Building Society,Home Purchase,2 year fixed,fixed,25,5.99,5.4,4.99,1024.0,26,2022-10-16 06:42:26,484401
1218,3747514,Coventry Building Society,Home Purchase,3 year fixed,fixed,25,5.99,5.4,4.89,8.0,42,2022-10-16 06:42:26,484402
1219,3747489,Coventry Building Society,Home Purchase,5 year fixed,fixed,25,5.99,5.5,4.89,8.0,66,2022-10-16 06:42:26,484403
1220,3730513,HSBC,Home Purchase,5 year fixed,fixed,25,5.99,5.6,5.04,17.0,65,2022-10-16 06:42:26,484404
1221,3747770,Leeds Building Society,Home Purchase,5 year fixed,fixed,25,5.99,6.2,5.99,234.0,62,2022-10-16 06:42:26,484405
1222,3744079,Clydesdale Bank,Home Purchase,5 year fixed,fixed,25,5.99,6.2,5.99,235.0,62,2022-10-16 06:42:26,484406
1223,3755047,Virgin Money,Home Purchase,5 year fixed,fixed,25,5.99,5.8,5.49,218.0,63,2022-10-16 06:42:26,484407
1224,3744757,Skipton Building Society,Home Purchase,5 year fixed,fixed,25,5.99,5.6,4.89,1110.0,63,2022-10-16 06:42:26,484408
1225,3755106,Virgin Money,Home Purchase,2 year fixed,fixed,25,6.0,5.7,5.49,1213.0,27,2022-10-16 06:42:26,484409
1226,3748519,Principality Building Society,Home Purchase,5 year fixed,fixed,25,6.0,5.8,5.15,1468.0,64,2022-10-16 06:42:26,484410
1227,3754669,Yorkshire Building Society,Home Purchase,5 year fixed,fixed,25,6.03,5.9,5.39,495.0,64,2022-10-16 06:42:26,484411
1228,3730506,HSBC,Home Purchase,2 year fixed,fixed,25,6.04,5.5,5.04,1016.0,29,2022-10-16 06:42:26,484412
1229,3745029,Clydesdale Bank,Home Purchase,5 year fixed,fixed,25,6.04,6.3,5.99,1397.0,62,2022-10-16 06:42:26,484413
1230,3745066,Yorkshire Bank,Home Purchase,5 year fixed,fixed,25,6.04,6.3,5.99,1397.0,62,2022-10-16 06:42:26,484414
1231,3746340,Principality Building Society,Home Purchase,2 year fixed,fixed,25,6.05,5.4,4.65,968.0,28,2022-10-16 06:42:26,484415
1232,3755048,Virgin Money,Home Purchase,2 year fixed,fixed,25,6.05,5.7,5.49,1213.0,27,2022-10-16 06:42:26,484416
1233,3754620,Platform,Home Purchase,5 year fixed,fixed,25,6.05,5.9,5.49,50.0,63,2022-10-16 06:42:26,484417
1234,3745351,NatWest,Home Purchase,5 year fixed,fixed,25,6.05,5.6,4.99,30.0,64,2022-10-16 06:42:26,484418
1235,3746149,RBS,Home Purchase,5 year fixed,fixed,25,6.05,5.6,4.99,30.0,64,2022-10-16 06:42:26,484419
1236,3746701,Accord Mortgages,Home Purchase,5 year fixed,fixed,25,6.05,5.9,5.39,1280.0,63,2022-10-16 06:42:26,484420
1237,3754965,Kensington Mortgages,Home Purchase,Lifetime fixed,fixed,25,6.05,6.4,,1847.0,300,2022-10-16 06:42:26,484421
1238,3754622,Platform,Home Purchase,5 year fixed,fixed,25,6.06,6.0,5.49,1549.0,63,2022-10-16 06:42:26,484422
1239,3745450,NatWest,Home Purchase,2 year fixed,fixed,25,6.09,5.4,4.99,1025.0,28,2022-10-16 06:42:26,484423
1240,3746225,RBS,Home Purchase,2 year fixed,fixed,25,6.09,5.4,4.99,1025.0,28,2022-10-16 06:42:26,484424
1241,3749287,Leeds Building Society,Home Purchase,2 year fixed,fixed,25,6.09,5.9,4.74,1233.0,26,2022-10-16 06:42:26,484425
1242,3755056,Virgin Money,Home Purchase,2 year fixed,fixed,25,6.09,5.7,5.49,1213.0,27,2022-10-16 06:42:26,484426
1243,3754256,Vida Homeloans,Home Purchase,2 year variable,variable,25,6.09,6.7,6.44,1440.0,24,2022-10-16 06:42:26,484427
1244,3742498,Bank of Ireland UK,Home Purchase,5 year fixed,fixed,25,6.09,6.0,5.59,210.0,62,2022-10-16 06:42:26,484428
1245,3744114,Clydesdale Bank,Home Purchase,5 year fixed,fixed,25,6.09,6.2,5.99,398.0,62,2022-10-16 06:42:26,484429
1246,3755059,Virgin Money,Home Purchase,5 year fixed,fixed,25,6.09,5.8,5.49,218.0,63,2022-10-16 06:42:26,484430
1247,3754918,Platform,Home Purchase,5 year fixed,fixed,25,6.1,5.9,5.49,50.0,63,2022-10-16 06:42:26,484431
1248,3747843,Nottingham Building Society,Home Purchase,5 year fixed,fixed,25,6.1,5.7,4.99,1024.0,62,2022-10-16 06:42:26,484432
1249,3746342,Principality Building Society,Home Purchase,5 year fixed,fixed,25,6.1,5.8,5.15,1468.0,64,2022-10-16 06:42:26,484433
1250,3754623,Platform,Home Purchase,5 year fixed,fixed,25,6.11,6.0,5.49,1049.0,63,2022-10-16 06:42:26,484434
1251,3754687,Yorkshire Building Society,Home Purchase,5 year fixed,fixed,25,6.13,5.9,5.39,0.0,64,2022-10-16 06:42:26,484435
1252,3745020,Clydesdale Bank,Home Purchase,5 year fixed,fixed,25,6.13,6.2,5.99,235.0,62,2022-10-16 06:42:26,484436
1253,3745057,Yorkshire Bank,Home Purchase,5 year fixed,fixed,25,6.13,6.2,5.99,235.0,62,2022-10-16 06:42:26,484437
1254,3747470,Bank of Ireland UK,Home Purchase,2 year fixed,fixed,25,6.14,5.9,5.59,520.0,26,2022-10-16 06:42:26,484438
1255,3745405,NatWest,Home Purchase,2 year fixed,fixed,25,6.14,5.4,4.99,1025.0,28,2022-10-16 06:42:26,484439
1256,3746180,RBS,Home Purchase,2 year fixed,fixed,25,6.14,5.4,4.99,1025.0,28,2022-10-16 06:42:26,484440
1257,3754621,Platform,Home Purchase,5 year fixed,fixed,25,6.14,5.9,5.49,50.0,63,2022-10-16 06:42:26,484441
1258,1000720499,Santander,Home Purchase,5 year fixed,fixed,25,6.14,6.0,5.5,1034.0,62,2022-10-16 06:42:26,484442
1259,3755145,Virgin Money,Home Purchase,2 year fixed,fixed,25,6.15,5.8,5.49,1213.0,27,2022-10-16 06:42:26,484443
1260,3746697,Accord Mortgages,Home Purchase,5 year fixed,fixed,25,6.15,6.0,5.39,1120.0,63,2022-10-16 06:42:26,484444
1261,3745006,Clydesdale Bank,Home Purchase,5 year fixed,fixed,25,6.15,6.3,5.99,1397.0,62,2022-10-16 06:42:26,484445
1262,3745043,Yorkshire Bank,Home Purchase,5 year fixed,fixed,25,6.15,6.3,5.99,1397.0,62,2022-10-16 06:42:26,484446
1263,3735453,Nationwide Building Society,Home Purchase,2 year fixed,fixed,25,6.19,6.0,5.74,0.0,24,2022-10-16 06:42:26,484447
1264,3730498,HSBC,Home Purchase,2 year fixed,fixed,25,6.19,5.4,5.04,17.0,29,2022-10-16 06:42:26,484448
1265,3747664,Loughborough Building Society,Home Purchase,2 year fixed,fixed,25,6.19,6.1,5.89,115.0,24,2022-10-16 06:42:26,484449
1266,3735478,Nationwide Building Society,Home Purchase,3 year fixed,fixed,25,6.19,6.0,5.74,0.0,36,2022-10-16 06:42:26,484450
1267,3754919,Platform,Home Purchase,5 year fixed,fixed,25,6.19,6.0,5.49,50.0,63,2022-10-16 06:42:26,484451
1268,3742499,Bank of Ireland UK,Home Purchase,5 year fixed,fixed,25,6.19,6.0,5.59,210.0,62,2022-10-16 06:42:26,484452
1269,3744078,Clydesdale Bank,Home Purchase,5 year fixed,fixed,25,6.19,6.3,5.99,235.0,62,2022-10-16 06:42:26,484453
1270,3754971,Kensington Mortgages,Home Purchase,Lifetime fixed,fixed,25,6.21,6.4,,108.0,300,2022-10-16 06:42:26,484454
1271,3730499,HSBC,Home Purchase,2 year fixed,fixed,25,6.24,5.4,5.04,17.0,29,2022-10-16 06:42:26,484455
1272,1000720392,Santander,Home Purchase,2 year fixed,fixed,25,6.24,5.9,5.5,1034.0,26,2022-10-16 06:42:26,484456
1273,3747840,Nottingham Building Society,Home Purchase,2 year fixed,fixed,25,6.25,5.4,4.99,1024.0,26,2022-10-16 06:42:26,484457
1274,3746700,Accord Mortgages,Home Purchase,2 year fixed,fixed,25,6.25,5.5,4.2,1780.0,27,2022-10-16 06:42:26,484458
1275,3746704,Accord Mortgages,Home Purchase,5 year fixed,fixed,25,6.25,6.0,5.39,1120.0,63,2022-10-16 06:42:26,484459
1276,3745003,Clydesdale Bank,Home Purchase,5 year fixed,fixed,25,6.26,6.3,5.99,235.0,62,2022-10-16 06:42:26,484460
1277,3745040,Yorkshire Bank,Home Purchase,5 year fixed,fixed,25,6.26,6.3,5.99,235.0,62,2022-10-16 06:42:26,484461
1278,3746709,Accord Mortgages,Home Purchase,5 year fixed,fixed,25,6.27,5.9,5.39,125.0,63,2022-10-16 06:42:26,484462
1279,3745011,Clydesdale Bank,Home Purchase,5 year fixed,fixed,25,6.28,6.4,5.99,1397.0,62,2022-10-16 06:42:26,484463
1280,3745048,Yorkshire Bank,Home Purchase,5 year fixed,fixed,25,6.28,6.4,5.99,1397.0,62,2022-10-16 06:42:26,484464
1281,3747466,Bank of Ireland UK,Home Purchase,2 year fixed,fixed,25,6.29,5.9,5.59,210.0,26,2022-10-16 06:42:26,484465
1282,3755046,Virgin Money,Home Purchase,2 year fixed,fixed,25,6.29,5.7,5.49,218.0,27,2022-10-16 06:42:26,484466
1283,3754646,Yorkshire Building Society,Home Purchase,2 year fixed,fixed,25,6.3,5.6,4.2,1495.0,28,2022-10-16 06:42:26,484467
1284,3745023,Clydesdale Bank,Home Purchase,2 year fixed,fixed,25,6.32,6.3,5.99,1397.0,26,2022-10-16 06:42:26,484468
1285,3745060,Yorkshire Bank,Home Purchase,2 year fixed,fixed,25,6.32,6.3,5.99,1397.0,26,2022-10-16 06:42:26,484469
1286,3745406,NatWest,Home Purchase,2 year fixed,fixed,25,6.34,5.4,4.99,30.0,28,2022-10-16 06:42:26,484470
1287,3746181,RBS,Home Purchase,2 year fixed,fixed,25,6.34,5.4,4.99,30.0,28,2022-10-16 06:42:26,484471
1288,3754257,Vida Homeloans,Home Purchase,2 year variable,variable,25,6.34,6.7,6.44,1440.0,24,2022-10-16 06:42:26,484472
1289,3746075,TSB,Home Purchase,5 year fixed,fixed,25,6.34,6.2,5.74,0.0,61,2022-10-16 06:42:26,484473
1290,3755065,Virgin Money,Home Purchase,5 year fixed,fixed,25,6.34,6.0,5.49,218.0,63,2022-10-16 06:42:26,484474
1291,3748503,Skipton Building Society,Home Purchase,5 year fixed,fixed,25,6.34,5.7,4.89,610.0,63,2022-10-16 06:42:26,484475
1292,3748517,Principality Building Society,Home Purchase,2 year fixed,fixed,25,6.35,5.4,4.65,73.0,28,2022-10-16 06:42:26,484476
1293,3746695,Accord Mortgages,Home Purchase,2 year fixed,fixed,25,6.35,5.5,4.2,1120.0,27,2022-10-16 06:42:26,484477
1294,3755057,Virgin Money,Home Purchase,2 year fixed,fixed,25,6.39,5.7,5.49,218.0,27,2022-10-16 06:42:26,484478
1295,3742495,Bank of Ireland UK,Home Purchase,2 year fixed,fixed,25,6.39,6.0,5.59,1705.0,26,2022-10-16 06:42:26,484479
1296,3754624,Platform,Home Purchase,5 year fixed,fixed,25,6.39,6.1,5.49,50.0,63,2022-10-16 06:42:26,484480
1297,3742440,Bank of Ireland UK,Home Purchase,5 year fixed,fixed,25,6.39,6.1,5.59,210.0,62,2022-10-16 06:42:26,484481
1298,1000720400,Santander,Home Purchase,5 year fixed,fixed,25,6.39,6.1,5.5,35.0,62,2022-10-16 06:42:26,484482
1299,3746341,Principality Building Society,Home Purchase,2 year fixed,fixed,25,6.4,5.4,4.65,73.0,28,2022-10-16 06:42:26,484483
1300,3754667,Yorkshire Building Society,Home Purchase,2 year fixed,fixed,25,6.43,5.5,4.2,495.0,28,2022-10-16 06:42:26,484484
1301,3754689,Yorkshire Building Society,Home Purchase,5 year fixed,fixed,25,6.43,6.0,5.39,0.0,64,2022-10-16 06:42:26,484485
1302,1000720409,Santander,Home Purchase,2 year fixed,fixed,25,6.44,5.8,5.5,35.0,26,2022-10-16 06:42:26,484486
1303,3749289,Leeds Building Society,Home Purchase,2 year fixed,fixed,25,6.44,6.0,4.74,234.0,26,2022-10-16 06:42:26,484487
1304,3744077,Clydesdale Bank,Home Purchase,2 year fixed,fixed,25,6.44,6.3,5.99,235.0,26,2022-10-16 06:42:26,484488
1305,3746698,Accord Mortgages,Home Purchase,2 year fixed,fixed,25,6.45,5.5,4.2,1120.0,27,2022-10-16 06:42:26,484489
1306,3748518,Principality Building Society,Home Purchase,3 year fixed,fixed,25,6.45,5.6,4.65,73.0,40,2022-10-16 06:42:26,484490
1307,3745004,Clydesdale Bank,Home Purchase,2 year fixed,fixed,25,6.46,6.4,5.99,1397.0,26,2022-10-16 06:42:26,484491
1308,3745041,Yorkshire Bank,Home Purchase,2 year fixed,fixed,25,6.46,6.4,5.99,1397.0,26,2022-10-16 06:42:26,484492
1309,3746703,Accord Mortgages,Home Purchase,2 year fixed,fixed,25,6.49,5.4,4.2,125.0,27,2022-10-16 06:42:26,484493
1310,3747471,Bank of Ireland UK,Home Purchase,2 year fixed,fixed,25,6.49,6.0,5.59,520.0,26,2022-10-16 06:42:26,484494
1311,3748530,Skipton Building Society,Home Purchase,2 year fixed,fixed,25,6.49,5.4,4.89,1110.0,27,2022-10-16 06:42:26,484495
1312,3747529,Barclays,Home Purchase,5 year fixed,fixed,25,6.49,6.3,5.74,1114.0,61,2022-10-16 06:42:26,484496
1313,3745350,NatWest,Home Purchase,2 year fixed,fixed,25,6.5,5.5,4.99,30.0,28,2022-10-16 06:42:26,484497
1314,3746148,RBS,Home Purchase,2 year fixed,fixed,25,6.5,5.5,4.99,30.0,28,2022-10-16 06:42:26,484498
1315,3748510,Principality Building Society,Home Purchase,3 year fixed,fixed,25,6.5,5.6,4.65,73.0,40,2022-10-16 06:42:26,484499
1316,3748520,Principality Building Society,Home Purchase,5 year fixed,fixed,25,6.5,5.9,5.15,73.0,64,2022-10-16 06:42:26,484500
1317,3730874,Nottingham Building Society,Home Purchase,2 year fixed,fixed,25,6.51,5.5,4.99,524.0,25,2022-10-16 06:42:26,484501
1318,3747528,Barclays,Home Purchase,5 year fixed,fixed,25,6.51,6.3,5.74,115.0,61,2022-10-16 06:42:26,484502
1319,3754671,Yorkshire Building Society,Home Purchase,3 year fixed,fixed,25,6.52,5.7,4.2,495.0,40,2022-10-16 06:42:26,484503
1320,3742497,Bank of Ireland UK,Home Purchase,2 year fixed,fixed,25,6.54,5.9,5.59,210.0,26,2022-10-16 06:42:26,484504
1321,3754685,Yorkshire Building Society,Home Purchase,2 year fixed,fixed,25,6.55,5.5,4.2,0.0,28,2022-10-16 06:42:26,484505
1322,3746343,Principality Building Society,Home Purchase,5 year fixed,fixed,25,6.55,5.9,5.15,73.0,64,2022-10-16 06:42:26,484506
1323,3745016,Clydesdale Bank,Home Purchase,2 year fixed,fixed,25,6.57,6.3,5.99,235.0,26,2022-10-16 06:42:26,484507
1324,3745053,Yorkshire Bank,Home Purchase,2 year fixed,fixed,25,6.57,6.3,5.99,235.0,26,2022-10-16 06:42:26,484508
1325,1000722778,Santander,Home Purchase,5 year fixed,fixed,25,6.59,6.2,5.5,35.0,62,2022-10-16 06:42:26,484509
1326,3748531,Skipton Building Society,Home Purchase,2 year fixed,fixed,25,6.61,5.4,4.89,610.0,27,2022-10-16 06:42:26,484510
1327,3730500,HSBC,Home Purchase,2 year fixed,fixed,25,6.64,5.5,5.04,17.0,29,2022-10-16 06:42:26,484511
1328,1000722569,Santander,Home Purchase,2 year fixed,fixed,25,6.64,5.9,5.5,35.0,26,2022-10-16 06:42:26,484512
1329,3745002,Clydesdale Bank,Home Purchase,2 year fixed,fixed,25,6.64,6.3,5.99,235.0,26,2022-10-16 06:42:26,484513
1330,3745039,Yorkshire Bank,Home Purchase,2 year fixed,fixed,25,6.64,6.3,5.99,235.0,26,2022-10-16 06:42:26,484514
1331,3755158,Virgin Money,Home Purchase,5 year fixed,fixed,25,6.64,6.1,5.49,218.0,63,2022-10-16 06:42:26,484515
1332,3746696,Accord Mortgages,Home Purchase,2 year fixed,fixed,25,6.65,5.5,4.2,1120.0,27,2022-10-16 06:42:26,484516
1333,3754690,Yorkshire Building Society,Home Purchase,3 year fixed,fixed,25,6.65,5.7,4.2,0.0,40,2022-10-16 06:42:26,484517
1334,3730876,Nottingham Building Society,Home Purchase,5 year fixed,fixed,25,6.68,5.9,4.99,524.0,61,2022-10-16 06:42:26,484518
1335,3745010,Clydesdale Bank,Home Purchase,2 year fixed,fixed,25,6.69,6.4,5.99,1397.0,26,2022-10-16 06:42:26,484519
1336,3745047,Yorkshire Bank,Home Purchase,2 year fixed,fixed,25,6.69,6.4,5.99,1397.0,26,2022-10-16 06:42:26,484520
1337,3755064,Virgin Money,Home Purchase,10 year fixed,fixed,25,6.74,6.6,5.49,218.0,123,2022-10-16 06:42:26,484521
1338,3746071,TSB,Home Purchase,2 year fixed,fixed,25,6.79,6.1,5.74,0.0,25,2022-10-16 06:42:26,484522
1339,3754686,Yorkshire Building Society,Home Purchase,2 year fixed,fixed,25,6.85,5.6,4.2,0.0,28,2022-10-16 06:42:26,484523
1340,3745009,Clydesdale Bank,Home Purchase,5 year fixed,fixed,25,6.89,6.6,5.99,398.0,62,2022-10-16 06:42:26,484524
1341,3745046,Yorkshire Bank,Home Purchase,5 year fixed,fixed,25,6.89,6.6,5.99,398.0,62,2022-10-16 06:42:26,484525
1342,3755157,Virgin Money,Home Purchase,2 year fixed,fixed,25,6.94,5.9,5.49,218.0,27,2022-10-16 06:42:26,484526
1343,3745008,Clydesdale Bank,Home Purchase,2 year fixed,fixed,25,6.99,6.4,5.99,398.0,26,2022-10-16 06:42:26,484527
1344,3745045,Yorkshire Bank,Home Purchase,2 year fixed,fixed,25,6.99,6.4,5.99,398.0,26,2022-10-16 06:42:26,484528
1345,3746842,Foundation Home Loans,Home Purchase,2 year fixed,fixed,25,7.49,7.6,7.24,1340.0,24,2022-10-16 06:42:26,484529
1346,3746834,Foundation Home Loans,Home Purchase,2 year fixed,fixed,25,7.54,7.7,7.24,1625.0,24,2022-10-16 06:42:26,484530
1347,3746844,Foundation Home Loans,Home Purchase,5 year fixed,fixed,25,7.54,7.8,7.24,1840.0,60,2022-10-16 06:42:26,484531
1348,3746848,Foundation Home Loans,Home Purchase,5 year fixed,fixed,25,7.59,7.8,7.24,1625.0,60,2022-10-16 06:42:26,484532
1349,3746837,Foundation Home Loans,Home Purchase,2 year fixed,fixed,25,7.69,7.6,7.24,815.0,24,2022-10-16 06:42:26,484533
1350,3746857,Foundation Home Loans,Home Purchase,2 year fixed,fixed,25,7.74,7.7,7.24,1340.0,24,2022-10-16 06:42:26,484534
1351,3746851,Foundation Home Loans,Home Purchase,5 year fixed,fixed,25,7.74,7.8,7.24,815.0,60,2022-10-16 06:42:26,484535
1352,3746841,Foundation Home Loans,Home Purchase,2 year fixed,fixed,25,7.79,7.6,7.24,345.0,24,2022-10-16 06:42:26,484536
1353,3746835,Foundation Home Loans,Home Purchase,2 year fixed,fixed,25,7.84,7.7,7.24,630.0,24,2022-10-16 06:42:26,484537
1354,3747695,Aldermore Bank,Home Purchase,2 year fixed,fixed,25,7.84,7.7,7.23,1399.0,24,2022-10-16 06:42:26,484538
1355,3746845,Foundation Home Loans,Home Purchase,5 year fixed,fixed,25,7.84,7.8,7.24,345.0,60,2022-10-16 06:42:26,484539
1356,3746856,Foundation Home Loans,Home Purchase,2 year fixed,fixed,25,7.89,7.7,7.24,815.0,24,2022-10-16 06:42:26,484540
1357,3739273,Kensington Mortgages,Home Purchase,2 year fixed,fixed,25,7.89,7.7,7.25,1347.0,24,2022-10-16 06:42:26,484541
1358,3746849,Foundation Home Loans,Home Purchase,5 year fixed,fixed,25,7.89,7.8,7.24,630.0,60,2022-10-16 06:42:26,484542
1359,3739548,Kensington Mortgages,Home Purchase,2 year fixed,fixed,25,7.94,7.8,7.25,1347.0,24,2022-10-16 06:42:26,484543
1360,3746838,Foundation Home Loans,Home Purchase,2 year fixed,fixed,25,7.99,7.7,7.24,220.0,24,2022-10-16 06:42:26,484544
1361,3739460,Kensington Mortgages,Home Purchase,2 year fixed,fixed,25,7.99,7.8,7.25,1347.0,24,2022-10-16 06:42:26,484545
1362,3746862,Foundation Home Loans,Home Purchase,5 year fixed,fixed,25,7.99,7.9,7.24,815.0,60,2022-10-16 06:42:26,484546
1363,3746852,Foundation Home Loans,Home Purchase,5 year fixed,fixed,25,8.04,7.9,7.24,220.0,60,2022-10-16 06:42:26,484547
1364,3739275,Kensington Mortgages,Home Purchase,2 year fixed,fixed,25,8.09,7.7,7.25,108.0,24,2022-10-16 06:42:26,484548
1365,3739514,Kensington Mortgages,Home Purchase,2 year fixed,fixed,25,8.19,7.7,7.25,108.0,24,2022-10-16 06:42:26,484549
1366,3747697,Aldermore Bank,Home Purchase,5 year fixed,fixed,25,8.24,8.1,7.23,1399.0,60,2022-10-16 06:42:26,484550
1367,3739188,Kensington Mortgages,Home Purchase,2 year fixed,fixed,25,8.39,7.9,7.25,1347.0,24,2022-10-16 06:42:26,484551
1368,3738938,Kensington Mortgages,Home Purchase,5 year fixed,fixed,25,8.49,8.2,7.25,1107.0,60,2022-10-16 06:42:26,484552
1369,3739190,Kensington Mortgages,Home Purchase,2 year fixed,fixed,25,8.58,7.8,7.25,108.0,24,2022-10-16 06:42:26,484553
1370,3739274,Kensington Mortgages,Home Purchase,5 year fixed,fixed,25,8.68,8.3,7.25,1347.0,60,2022-10-16 06:42:26,484554
1371,3739550,Kensington Mortgages,Home Purchase,5 year fixed,fixed,25,8.73,8.3,7.25,1347.0,60,2022-10-16 06:42:26,484555
1372,3739461,Kensington Mortgages,Home Purchase,5 year fixed,fixed,25,8.78,8.4,7.25,1347.0,60,2022-10-16 06:42:26,484556
1373,3739281,Kensington Mortgages,Home Purchase,2 year fixed,fixed,25,8.79,8.0,7.25,1647.0,24,2022-10-16 06:42:26,484557
1374,3739549,Kensington Mortgages,Home Purchase,2 year fixed,fixed,25,8.84,8.0,7.25,1647.0,24,2022-10-16 06:42:26,484558
1375,3747696,Aldermore Bank,Home Purchase,2 year fixed,fixed,25,8.88,8.0,7.23,1399.0,24,2022-10-16 06:42:26,484559
1376,3739472,Kensington Mortgages,Home Purchase,2 year fixed,fixed,25,8.89,8.0,7.25,1647.0,24,2022-10-16 06:42:26,484560
1377,3739278,Kensington Mortgages,Home Purchase,5 year fixed,fixed,25,8.98,8.4,7.25,108.0,60,2022-10-16 06:42:26,484561
1378,3739399,Kensington Mortgages,Home Purchase,2 year fixed,fixed,25,8.99,8.0,7.25,1347.0,24,2022-10-16 06:42:26,484562
1379,3739516,Kensington Mortgages,Home Purchase,5 year fixed,fixed,25,9.08,8.4,7.25,108.0,60,2022-10-16 06:42:26,484563
1380,3739212,Kensington Mortgages,Home Purchase,2 year fixed,fixed,25,9.09,8.0,7.25,1647.0,24,2022-10-16 06:42:26,484564
1381,3739282,Kensington Mortgages,Home Purchase,2 year fixed,fixed,25,9.19,7.9,7.25,108.0,24,2022-10-16 06:42:26,484565
1382,3739189,Kensington Mortgages,Home Purchase,5 year fixed,fixed,25,9.19,8.6,7.25,1347.0,60,2022-10-16 06:42:26,484566
1383,3739551,Kensington Mortgages,Home Purchase,5 year fixed,fixed,25,9.24,8.6,7.25,1647.0,60,2022-10-16 06:42:26,484567
1384,3747698,Aldermore Bank,Home Purchase,5 year fixed,fixed,25,9.28,8.6,7.23,1399.0,60,2022-10-16 06:42:26,484568
1385,3739526,Kensington Mortgages,Home Purchase,2 year fixed,fixed,25,9.29,8.0,7.25,108.0,24,2022-10-16 06:42:26,484569
1386,3739476,Kensington Mortgages,Home Purchase,5 year fixed,fixed,25,9.29,8.7,7.25,1647.0,60,2022-10-16 06:42:26,484570
1387,3739193,Kensington Mortgages,Home Purchase,5 year fixed,fixed,25,9.38,8.6,7.25,108.0,60,2022-10-16 06:42:26,484571
1388,3739213,Kensington Mortgages,Home Purchase,2 year fixed,fixed,25,9.39,8.0,7.25,108.0,24,2022-10-16 06:42:26,484572
1389,3739483,Kensington Mortgages,Home Purchase,10 year fixed,fixed,25,9.39,9.5,7.25,2347.0,120,2022-10-16 06:42:26,484573
1390,3739286,Kensington Mortgages,Home Purchase,5 year fixed,fixed,25,9.59,8.7,7.25,108.0,60,2022-10-16 06:42:26,484574
1391,3739527,Kensington Mortgages,Home Purchase,5 year fixed,fixed,25,9.69,8.7,7.25,108.0,60,2022-10-16 06:42:26,484575
1392,3739217,Kensington Mortgages,Home Purchase,5 year fixed,fixed,25,9.89,8.8,7.25,108.0,60,2022-10-16 06:42:26,484576
1393,3739416,Kensington Mortgages,Home Purchase,5 year fixed,fixed,25,9.94,8.9,7.25,108.0,60,2022-10-16 06:42:26,484577
1394,3726895,Bath Building Society,Home Purchase,2 year discounted,discounted,25,2.79,5.9,6.29,1354.0,24,2022-10-16 06:42:26,484578
1395,3726548,Loughborough Building Society,Home Purchase,2 year discounted,discounted,25,3.09,5.6,5.89,1114.0,24,2022-10-16 06:42:26,484579
1396,3442723,The Mansfield Building Society,Home Purchase,2 year discounted,discounted,25,3.13,6.1,6.59,674.0,24,2022-10-16 06:42:26,484580
1397,3742379,Chorley & District Building Society,Home Purchase,2 year discounted,discounted,25,3.14,6.1,6.49,874.0,24,2022-10-16 06:42:26,484581
